product_id,title,category,brand,description,price,stock,average_rating,rating_number
B0811522SH,"The Crème Shop x Hello Kitty - Pink Water Face Cream, Replenishing, Moisturizing, Antioxidant, Fine Lines & Wrinkles, Glowing Complexion - Korean Skin Care Moisturizer with Hyaluronic Acid, Watermelon",All Beauty,The Crème Shop,[] [],25.29,10,4.6,585
B0BC87LQ7Q,"Arkology Dog Paw Cleaner & Pet Grooming Brush - Medium Size, Green Portable Pet Paw Washer with Green Towel, Soft Silicone Brush and Green Silicon Strap",All Beauty,Arkology Collection,"[] [""🐕 【HIGH QUALITY】 : Made of soft silicone bristles. BPA free and comfort for pet paw in the process. Durable PET container that can be cleaned easily and long lasting for uses. It’s an innovative combination of dog paw washer and dog cleaning brush, you can clean your dog's paw, but also can removes the silicone lid separately to give your dog a gentle massage and bathing etc. Upgraded wear-resistant frosted bottle that enhanced friction and more comfortable to grip.""
 '🐩 【MEDIUM SIZE AND EASY TO USE】 : Add some water to the dog paw cleaner, move the paw cleaner up and down, dry the paw. Once you are finished just towel dry the paws. Remove the lid and brush the hair when need. Cylindrical design allows you to effectively wash the muddy paw in hard-to-reach areas, and keeping the mess in paw cleaner cup to keep the house or car spotless. The mouth of the dog foot cleaner measures 5.9"" and and Top Dia 3.85"", suitable for all size pets.'
 '🐕 【GENTLE & DURABLE】 : Paw Legend Dog feet cleaner Uses soft silicone technology to effectively get rid of stubborn bits of dirt or mud. Great solution for walking dogs in all seasons and all weather condition.'
 '🐩 【A BETTER COMFORT AND WELLBEING FOR YOUR PET】: Apart from our dogs’ happy, clean paws can also protect carpets, flooring, and furniture throughout the house. Easy removing all the muds and dirts after outdoor activities.'
 '🐕 【 TOWEL INCLUDED and CUSTOMER SERVICE 】An additional hyper-fabric towel for drying out the paws for your beloved pets with ease and great water absorbent materials. Wipe of the water after cleaning the paws. This product is a great gift set for friends with pets! Customer service is 24 hours active for our clients, we will offer prompt response regarding any inquiries of our products.']",12.99,35,4.1,53
B0BR96M4Y8,"Gel Nail Polish Remover (15ML)- Professional Gel Remover For Nails, Gel Nail Remover, Nail Gel Manicure Kit DIY Home Salon Nail Art",All Beauty,ZODENIS,[] [],-1.0,58,4.1,61
B0BCFSS4P6,ANGNYA Acrylic Nail Brush，Kolinsky Nail Art Brushes for Acrylic Application，Size 8 Oval Crimped Sable Acrylic Brush for Professional Manicure DIY Home Salon(Pink),All Beauty,ANGNYA,"[] ['【KOLINSKY SABLE HAIR】This acrylic brush is made of premium quality kolinsky sable hair, more flexible and softable with a better powder absorption and good ductility, and better coloring. Less likely to come off than ordinary nylon nail brushes.This nail brush for acrylic application can sculpt and shape any nail shapes and sizes for all your acrylic nail needs.'
 ""【STYLISH DESIGN】The smooth and irregular fashion crystal handle with sturdy nickel plated copper ferrule, crimped oval shaped brush head holds the kolinsky sable hair firmly to prevent splitting or deformation of the hairs. The acrylic nail brush's handle is lightly, stable, durable, sweat resistant and easy to hold, applying the acrylic powder more convient.""
 '【MAINTENANCE】The correct maintenance method can extend the service life of the bristles. Please use special brush cleaner to clean the acrylic brushes after each use, DO NOT use acetone, otherwise it will remove the shine from bristle, making acrylic tacky and buildup residue. Absorb and shape the water before storage, cover with the PVC protective cap that comes with the product to protect the hair from splitting. The acrylic nail brush is encased in a PVC tube to keeps itself clean and dry.'
 '【RANGE OF APPLICATION】 Our nail brush for acrylic application is suitable for all nail art, such as applying acrylic powder, extension nail, and nail carving. The lightly nail brush handle is more flexible and easy when applying acrylic powder. Suitable for young nails or pursue drawing a more delicate and exquisite effect.'
 ""【BEST GIFT】A perfect kolinsky acrylic nail brush for professional salons and home DIY nail art. Ideal gift for Mother's day, Valentine's Day, Birthday, Christmas, and Wedding Anniversary.It is the best choice for all professional manicurists and the best gifts for your friends.""]",9.99,81,4.0,525
B08FCV18Q4,"Face Scrub by Disco for Men, Exfoliating and Cleansing, Removes Dead Skin and Build Up, All Natural and Paraben Free, Eucalyptus Scent, 2 Ounces",All Beauty,Disco,[] [],7.99,46,4.7,70
B0B2Q89N93,IS_FROM isfrom Three Blend Oil GREENERY for Soothing 1.01oz l Vegan Facial Oil for Dry Skin,All Beauty,IS_FROM,"[] ['VEGAN FACE OIL with smooth like essence, deep like oil'
 ""Contains oil's rich nutrients and deep protective barrier, yet smooth with NO STICKINESS""
 'Hemp seed carrier oil for soothing and moisturizing'
 'Bergamot essential oil provides stability'
 'Holy Basil helps with the elasticity of your skin']",52.0,20,3.9,27
B08FR3QXYY,"Fountain of Truth Magic Wand Sculpting Eye Roller – Anti-Aging Eye Cream in a Skin Massager Tool –Wrinkle, Dark Circle & Puffiness Treatment – Clean, Natural & Efficacious Beauty & Skin Care Products",All Beauty,Fountain of Truth,"[] ['EYE TREATMENT: Smooth and brighten your eye area with the Magic Wand Sculpting Eye Roller, which delivers an anti-wrinkle eye cream with a cooling & stimulating skin massager applicator tool.'
 'ANTI-AGING EFFECTS: Probiotic-derived ingredients, Green Tea, Pomegranate Extract & Caffeine Extract help diminish the appearance of fine lines and wrinkles, dark circles and under-eye puffiness.'
 'CLEAN, NATURAL INGREDIENTS: Formulated with our exclusive Super Bio-Ferment Complex, this eye cream is clean - no Parabens, Phthalates, Silicone or other hidden chemicals, and no animal testing.'
 'HOW TO USE: Dispense one pump of eye cream onto the applicator. Use the eye roller/massager to apply and gently pat the treatment into the skin. Wipe roller clean with a damp cloth. Pro tip: Place in refrigerator for an extra cooling effect.'
 'FOUNTAIN OF TRUTH: Fountain of Truth is an age-defying, clean beauty line utilizing advanced skincare technology with cutting-edge ingredients from across the globe. Made in the USA.']",29.0,47,3.8,21
B088PYN4VM,"Cutting Scissors Set 10 Pcs Professional Hairdressing Scissors Kit, Hair Cutting Scissors, Thinning Shears, Hair Razor Comb, Clips, Cape, Shears Kit for Home, Salon, Barber",All Beauty,P.travel,[] [],-1.0,85,4.1,68
B0BXB4J297,Moroccanoil Color Care Conditioner,All Beauty,unknown,[] [],26.0,34,4.5,129
B09GGC6696,Kristin Ess The Oversized Satin Scrunchie ? Cheetah,All Beauty,Kristin Ess,"['But make it fashun! This chic satin, oversized scrunchie can be wrapped once or twice depending on the thickness of your hair. Try securing your ponytail with a regular elastic first and then put this over to maximize the look!'] []",-1.0,89,4.5,30
B08L99168S,"Nail Dip Powder Liquid Set with Base Activator and Top Coat, 10ml x 3, for Dipping Powder Manicure System, No Including Bond Primer Brush Saver, No Need UV/LED Lamp to Cured",All Beauty,unibouti,[] [],-1.0,87,3.4,34
B07H1HM6X6,"Jade Roller for Face,Anti-aging Jade Roller Massager Eye Jade Facial Roller for Women Puffiness, Real Jade 100% Natural Herbivore Jade Facial Roller Jade Stone Roller Set with Gua Sha Tool,Case,Pouch",All Beauty,OYOROL,[] [],-1.0,9,4.2,42
B0881MBQQF,"Pumice Stone for Feet, 2 in 1 Double Sided Hard Skin Callus Remover for Feet,Hands and Body, Exfoliator Pedicure File Block Callus Remover Scrubber (Pack of 4)",All Beauty,KSang,[] [],-1.0,77,4.4,101
B08F79Z1Q5,"MEACOLIA 6 Pack 8oz Water Mist Empty Spray Bottle for Hair,Plastic Spray Bottle for Cleaning Solutions,Refillable Container with Adjustable Head",All Beauty,MEACOLIA,[] [],-1.0,93,4.1,30
B07P4LLZS6,"Easydew 2-Step Face Contour Sheet Mask - Tightening & Anti-Aging & Hydrating Korean Face Mask with DW-EGF, Hyaluronic Acid for Anti-Winkle, Reducing Fine Line & Producing Collagen (Qty 5)",All Beauty,EASYDEW,[] [],-1.0,48,4.4,103
B08JCZNL2P,"Bold Men, Beard Oil 30ml- Beard Oil, Conditioner and Softener, Natural Essential Oils of Cedarwood and Patchouli (Freshman)",All Beauty,BOLD MEN,[] [],-1.0,88,4.5,8
B08R3KHG94,"Goldseaside Rosegold Ice Roller, 4 Pieces Massage Rollers Stainless Steel Face Roller Cooling Massager For Face & Eye, Puffiness, Migraine, Pain Relief and Minor Injury",All Beauty,goldseaside,[] [],-1.0,98,4.2,10
B07W4DHYLK,"Little Moon Essentials Floral Bath & Shower Sugar Exfoliant, Relax, 2 oz.",All Beauty,Little Moon Essentials,[] [],-1.0,99,4.1,23
B08K8P7LN6,ROSEGIN 23 Pcs Gel Nail Polish Set with Glossy and Matte Top and Base Coat Soak Off Gel Polish Colors Pink Red Green Neon Long Lasting Nail Gel Polish,All Beauty,ROSEGIN,[] [],-1.0,51,4.3,110
B0919SX5DN,"Jade Roller, Face Roller, Facial Beauty Roller Skin Care Tools, Natural Jade Stone, Face Massager, GUA SHA Set",All Beauty,B013,[] [],-1.0,27,4.4,12
B086JDDTKR,"Ice Roller for Face & Eye by Charmlily, Puffiness, Migraine, Pain Relief - Cold Facial Massager Treatment to Reduce Puffy Face & Tighten Pores, Under Eye Wrinkles (Pink)",All Beauty,CHARMLILY,"[] ['COOL DOWN YOUR SKIN: Our Ice Roller can help relieve the toughest skin. Its cooling properties will help reduce irritation, redness, inflammation and even headaches. Improving the health of your skin far more than you would expect!'
 'ROLL AWAY AGING: The cooled facial iced roller is a daily must have to your beauty regime, and only takes a few minutes a day! Watch as you roll away years of aging with consistent use.'
 'RELIEF IN THE ROLL: Put your belief into the roll and say goodbye to throbbing migraines or nasty headaches, and any muscle pain. The cold therapy of the ice roller numbs those painful sensations, and. Enjoy the anti-aging properties one roll at a time.'
 'BRIGHTEN YOUR SKIN: Stimulate your blood circulation with this chilling ice roller. This frosty tool promotes oxygen flow to your skin, resulting in a shiny, bright and healthy glow that will have people in awe. With consistent use the blood flow increase will dull the effects of aging!'
 'LOVE IT OR IT IS ON US: We here at Charmlily know you will love what our Ice Roller will do for you. We will even bet on it! Every product we sell comes with a 30-day, Satisfaction Promise. No hoops to jump through, contact us, no questions asked!']",-1.0,72,4.5,333
B08FTC49Q1,Onkessy Lip Gloss Base Primer for DIY Lip Gloss Make Your Own Lip Gloss DIY Handmade Lip Gloss Glaze Gel Waterproof Non-Stick Cup 50/80ML,All Beauty,Onkessy,[] [],-1.0,40,3.5,13
B07Z4CVTRP,"Cleancult Soap Dispenser with Pump, 12oz Frosted Glass Refillable Bottle with Non-Slip Grip, Pre filled with Natural Liquid Handsoap, Lavender Scent, Eco Friendly",All Beauty,Cleancult,[] [],-1.0,27,4.3,200
B08DX9P6V1,"Laloirelle Age Renewal Serum - Phyto-Biotics Stem Cells, Botanical Hyaluronic Acid, Retinol, Multi-Vitamin, Herbal Infusion - Organic serum for anti-aging, hydration, wrinkles, all skin types (1oz)",All Beauty,Laloirelle,[] [],-1.0,83,4.5,15
B0941YDPSW,"Garnier Whole Blends Softening Shampoo Bar for Fine to Normal Hair, Oat Delicacy, 2 Oz, 1 Count (Packaging May Vary)",All Beauty,Garnier,"['Raise the bar on shampoo! Introducing a bar full of care for your hair that cleanses and lathers like a liquid shampoo, with zero plastic packaging. The nourishing and foamy formulas soften, protect, and revitalize hair, delivering shiny and healthy-looking strands that are cleansed with no harsh effect. Formulated with 94% plant-based ingredients, the shampoo bars are blended without silicones, preservatives, soap and dye. Bonus: Each easy-to-use bar lasts up to 40 washes. The fast-rinsing formulas are 97% biodegradable and dermatologist-tested for safety. To use, wet hair and the solid shampoo to make it foam, hold the bar and lather from roots to tips, massage scalp and rinse. Follow with your favorite Garnier Whole Blends shampoo or conditioner for added nourishment. New Whole Blends Shampoo Bars are available in four blends for your hair needs, packaged in 100% recyclable and Forest Stewardship Council certified cardboard boxes: Whole Blends Restoring Honey Treasures Shampoo Bar for dry and damaged hair, Whole Blends Hydrating Coco & Aloe Vera Shampoo Bar *Sulfate Free* for normal hair, Whole Blends Softening Oat Delicacy Shampoo Bar for fine to normal hair, Whole Blends Strengthening Ginger Recovery Shampoo Bar for weak hair.'] ['Softening, for fine to normal hair, that gently hydrates as it cleanses and lathers like a liquid shampoo with zero plastic packaging'
 'Lasts up to 40 washes'
 'Formulated with 94% plant based ingredients and 97% biodegradable'
 'Paraben Free, formulated without Preservatives, Silicones, Soap, and Dyes'
 'Leaping Bunny certified and Cruetly Free']",7.97,63,4.3,1123
B00EE0E95O,30 Colors Solid Pure Mix Color UV Builder Gel Acrylic Set for Nail Art Tips,All Beauty,RY,[] [],-1.0,82,2.9,19
B08Q3F3L7S,"Microfiber Hair Towels - 5 Towel Set – 5 Beautiful Colors - Great for all Hair Types - Size (10 x 26 inches) Lightweight, Absorbent, and Ultra Soft. Colors Rose, Pink, Gray, Blue, and Lilac.",All Beauty,AViBNiUM,[] [],-1.0,58,4.6,27
B098JX1V49,"Back Acne Treatment Spray | Bacne Cure Treatment Spray | Clears Back Acne, Body Acne, Chest Acne, Butt Acne, Ingrown Hairs & Razor Bumps | Formulated with Natural Ingredients, Cruelty-free | 5.1 oz",All Beauty,PROOT,"[] ['BACK ACNE CURE TREATMENT - Our skin nourishing Back & Body Acne Spray with Alpha Advanced Serum is power packed with rich antioxidants and other natural ingredients. Its innovative and natural formula is infused with essential natural oils and centella asiatica extracts to give your back and body acne free skin and clear complexion.'
 'FOR BACNE & ACNE ON OTHER BODY PARTS – Specifically targeting back and other body acne, our back acne spray works fast and effective. Our proprietary acne formula for back acne and other body acne penetrates deep into your skin to eliminate acne, ingrown-hair and razor bumps without irritating unconcerned areas.'
 'PREVENTS FUTURE BREAKOUTS - This simple and easy to use spray-on back acne and body exfoliator works effectively on your current back acne and other body blemishes and prevents future breakouts.'
 'NATURAL & INNOVATIVE INGREDIENTS – Free of synthetic additives, fragrance and stabilizers, our Back Acne Treatment Spray is packed with natural and innovative formula that helps reduce bacne, body acne and other blemishes. It replenishes moisture levels and relieve dryness.'
 'CLINICAL TRIALS – Developed with hundreds of clinical trials, Proot makes acne products that work. Within a couple of days of use, you will feel the difference in your skin.']",18.99,33,3.8,136
